  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
724940 23234 201402101612 280   8 ***   7 *** * * *  2.0 ** ** ** ** 10 ** ** ** *   54   54 ****** 30.25 1023.8 *** *** ***** ***** ***** ***** ** 
724940 23234 201402101656 270  13 ***   8 *** * * *  2.5 ** ** ** ** 10 ** ** ** *   52   52 1024.8 30.26 1024.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402101708 270   9 ***   8 *** * * *  3.0 ** ** ** ** 10 ** ** ** *   52   52 ****** 30.26 1024.1 *** *** ***** ***** ***** ***** ** 
724940 23234 201402101756 290  11 ***   8 *** * * *  8.0 ** ** ** ** ** ** ** ** *   53   53 1025.5 30.29 1025.1  57  52  0.00  0.00T***** ***** ** 
724940 23234 201402101800 290  11 *** *** OVC * * *  7.5 ** ** ** ** ** ** ** ** *   53   53 1025.5 ***** 1022.5  58  52 *****  0.00 ***** ***** ** 
724940 23234 201402101856 280  15 ***   9 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   53 1025.6 30.29 1025.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402101930 280  13 ***  20 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   54 ****** 30.29 1025.1 *** *** ***** ***** ***** ***** ** 
724940 23234 201402101956 280   8 ***  20 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   54 1025.4 30.28 1024.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402102056 280   7 ***  20 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   53 1024.9 30.27 1024.5 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402102156 290  15 ***  18 *** * * *  8.0 ** ** ** ** ** ** ** ** *   55   54 1025.0 30.27 1024.5 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402102216 290  13 ***  14 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   52 ****** 30.26 1024.1 *** *** ***** ***** ***** ***** ** 
724940 23234 201402102247 280  10 ***  18 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   54 ****** 30.25 1023.8 *** *** ***** ***** ***** ***** ** 
724940 23234 201402102256 270  11 ***  18 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   52 1024.5 30.26 1024.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402102321 260   9 *** 180 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   52 ****** 30.24 1023.4 *** *** ***** ***** ***** ***** ** 
724940 23234 201402102356 280   5 *** 180 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   52 1023.9 30.24 1023.4  57  53  0.00 ***** ***** ***** ** 
724940 23234 201402110000 280   5 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   56   52 1023.9 ***** 1020.8  57  53 ***** ***** ***** ***** ** 
724940 23234 201402110056 300   5 *** 180 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   52 1024.0 30.24 1023.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402110156 290   6 *** 180 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   51 1023.5 30.23 1023.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402110254 280  14 ***   5 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   52 ****** 30.25 1023.8 *** *** ***** ***** ***** ***** ** 
724940 23234 201402110256 280  15 ***   5 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   51 1024.5 30.25 1023.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402110346 290  11 *** 180 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   52 ****** 30.25 1023.8 *** *** ***** ***** ***** ***** ** 
724940 23234 201402110356 280  11 *** 180 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   51 1024.1 30.25 1023.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402110456 280  10 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   50 1024.2 30.25 1023.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402110533 280   9 ***  10 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   52 ****** 30.25 1023.8 *** *** ***** ***** ***** ***** ** 
724940 23234 201402110546 280  10 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   52 ****** 30.24 1023.4 *** *** ***** ***** ***** ***** ** 
724940 23234 201402110556 280   9 *** 150 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   51 1023.9 30.24 1023.4  57  51  0.00 ***** ***** ***** ** 
724940 23234 201402110600 280   9 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   52   51 1023.9 ***** 1020.8  58  51 ***** ***** ***** ***** ** 
724940 23234 201402110656 280  10 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   50 1024.0 30.24 1023.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402110756 280   9 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   51 1024.0 30.24 1023.4  57  51  0.00 ***** ***** ***** ** 
724940 23234 201402110759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  57 *** ***** *****  0.00T***** ** 
724940 23234 201402110856 280   9 ***   7 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   51 1023.9 30.24 1023.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402110956 280  11 ***   7 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   50 1023.7 30.23 1023.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402111056 280   9 ***   7 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   50 1023.8 30.24 1023.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402111156 280   7 ***   7 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   50 1023.5 30.23 1023.1  52  51  0.00 ***** ***** ***** ** 
724940 23234 201402111200 280   7 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   51   50 1023.5 ***** 1020.5  57  51 ***** ***** ***** ***** ** 
724940 23234 201402111256 280   7 ***   8 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   50 1023.5 30.23 1023.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402111356 290   8 ***   5 *** * * * 10.0 ** ** ** ** ** ** ** ** *   49   49 1023.4 30.22 1022.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402111456 230   3 ***   5 *** * * *  8.0 ** ** ** ** ** ** ** ** *   49   48 1023.6 30.23 1023.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402111556 ***   0 ***   5 *** * * *  9.1 ** ** ** ** ** ** ** ** *   49   49 1023.8 30.24 1023.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402111656 ***   0 ***   5 *** * * *  7.0 ** ** ** ** ** ** ** ** *   50   49 1024.4 30.25 1023.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402111756 160   3 ***   5 *** * * *  8.0 ** ** ** ** ** ** ** ** *   49   48 1024.5 30.26 1024.1  51  49  0.00 ***** ***** ***** ** 
724940 23234 201402111800 160   3 *** *** OVC * * *  7.5 ** ** ** ** ** ** ** ** *   49   48 1024.5 ***** 1021.5  52  49 ***** ***** ***** ***** ** 
724940 23234 201402111854 070   3 ***  10 *** * * *  9.1 ** ** ** ** ** ** ** ** *   52   48 ****** 30.25 1023.8 *** *** ***** ***** ***** ***** ** 
724940 23234 201402111856 080   3 ***  10 *** * * *  9.1 ** ** ** ** ** ** ** ** *   51   49 1024.4 30.25 1023.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402111939 060   5 *** 160 *** * * *  9.1 ** ** ** ** ** ** ** ** *   52   48 ****** 30.24 1023.4 *** *** ***** ***** ***** ***** ** 
724940 23234 201402111956 040   5 *** 160 *** * * *  9.1 ** ** ** ** ** ** ** ** *   53   49 1023.9 30.24 1023.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402112054 040   5 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   50 ****** 30.22 1022.8 *** *** ***** ***** ***** ***** ** 
724940 23234 201402112056 040   6 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   50 1023.2 30.22 1022.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402112156 300  16 *** 180 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   50 1022.6 30.20 1022.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402112256 300  15 *** 180 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   49 1022.5 30.20 1022.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402112356 300  13 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   49 1021.8 30.18 1021.4  56  49  0.00 ***** ***** ***** ** 
724940 23234 201402120000 300  13 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   53   49 1021.8 ***** 1018.8  56  49 ***** ***** ***** ***** ** 
724940 23234 201402120056 280  17 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   49 1022.3 30.19 1021.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402120143 270  20 ***   7 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   48 ****** 30.20 1022.1 *** *** ***** ***** ***** ***** ** 
724940 23234 201402120156 280  17 ***   7 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   49 1022.4 30.19 1021.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402120210 280  14 *** 150 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   48 ****** 30.19 1021.7 *** *** ***** ***** ***** ***** ** 
724940 23234 201402120256 280  11 *** 150 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   49 1022.4 30.19 1021.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402120356 290  11 *** 150 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   49 1022.8 30.20 1022.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402120456 290  11 *** 150 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   49 1023.4 30.22 1022.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402120556 280  10 *** 150 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   49 1023.8 30.23 1023.1  53  50  0.00 ***** ***** ***** ** 
724940 23234 201402120600 280  10 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   50   49 1023.8 ***** 1020.5  53  50 ***** ***** ***** ***** ** 
724940 23234 201402120656 260  10 ***   7 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   49 1024.1 30.24 1023.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402120756 280  11 ***   7 *** * * * 10.0 ** ** ** ** ** ** ** ** *   49   49 1024.0 30.24 1023.4  56  49  0.00 ***** ***** ***** ** 
724940 23234 201402120759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  56 *** ***** *****  0.00 ***** ** 
724940 23234 201402120856 280  10 ***   7 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   49 1024.4 30.25 1023.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402120956 ***   0 ***   7 *** * * * 10.0 ** ** ** ** ** ** ** ** *   49   49 1024.1 30.24 1023.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402121056 ***   0 ***   7 *** * * * 10.0 ** ** ** ** ** ** ** ** *   48   47 1023.9 30.24 1023.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402121156 170   3 ***   7 *** * * * 10.0 ** ** ** ** ** ** ** ** *   47   46 1023.5 30.23 1023.1  50  47  0.00 ***** ***** ***** ** 
724940 23234 201402121200 170   3 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   47   46 1023.5 ***** 1020.5  56  47 ***** ***** ***** ***** ** 
724940 23234 201402121203 170   3 ***   4 *** * * * 10.0 ** ** ** ** ** ** ** ** *   46   46 ****** 30.23 1023.1 *** *** ***** ***** ***** ***** ** 
724940 23234 201402121226 ***   0 ***   6 *** * * * 10.0 ** ** ** ** ** ** ** ** *   46   45 ****** 30.23 1023.1 *** *** ***** ***** ***** ***** ** 
724940 23234 201402121256 160   3 ***   6 *** * * *  9.1 ** ** ** ** ** ** ** ** *   48   47 1023.9 30.24 1023.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402121344 180   5 ***   4 *** * * *  2.5 ** ** ** ** 10 ** ** ** *   46   46 ****** 30.24 1023.4 *** *** ***** ***** ***** ***** ** 
724940 23234 201402121356 220   3 ***   4 *** * * *  2.5 ** ** ** ** 10 ** ** ** *   46   46 1024.4 30.25 1023.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402121454 170   3 ***   2 *** * * *  0.5 ** ** ** ** 30 ** ** ** *   46   46 ****** 30.24 1023.4 *** *** ***** ***** ***** ***** ** 
724940 23234 201402121456 170   5 ***   2 OBS * * *  0.5 ** ** ** ** 30 ** ** ** *   46   46 1024.1 30.24 1023.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402121459 150   3 ***   2 OBS * * *  0.3 ** ** ** ** 30 ** ** ** *   46   46 ****** 30.25 1023.8 *** *** ***** ***** ***** ***** ** 
724940 23234 201402121536 990   3 ***   2 OBS * * *  0.5 ** ** ** ** 30 ** ** ** *   46   46 ****** 30.28 1024.8 *** *** ***** ***** ***** ***** ** 
724940 23234 201402121554 ***   0 ***   2 *** * * *  0.8 ** ** ** ** 10 ** ** ** *   46   46 ****** 30.27 1024.5 *** *** ***** ***** ***** ***** ** 
724940 23234 201402121556 ***   0 ***   2 *** * * *  0.8 ** ** ** ** 10 ** ** ** *   46   46 1024.9 30.27 1024.5 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402121603 170   3 ***   2 *** * * *  1.5 ** ** ** ** 10 ** ** ** *   46   46 ****** 30.27 1024.5 *** *** ***** ***** ***** ***** ** 
724940 23234 201402121634 320   5 ***   2 *** * * *  3.0 ** ** ** ** 10 ** ** ** *   46   46 ****** 30.29 1025.1 *** *** ***** ***** ***** ***** ** 
724940 23234 201402121656 350   3 ***   4 *** * * *  4.0 ** ** ** ** 10 ** ** ** *   47   47 1025.4 30.28 1024.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402121756 140   5 ***   4 *** * * *  4.0 ** ** ** ** 10 ** ** ** *   48   47 1025.1 30.27 1024.5  49  46  0.00 ***** ***** ***** ** 
724940 23234 201402121800 140   5 *** *** OVC * * *  3.8 10 ** ** ** ** ** ** ** *   48   47 1025.1 ***** 1021.9  50  46 ***** ***** ***** ***** ** 
724940 23234 201402121845 020   3 ***   6 *** * * *  5.0 ** ** ** ** 10 ** ** ** *   50   46 ****** 30.28 1024.8 *** *** ***** ***** ***** ***** ** 
724940 23234 201402121856 030   3 ***   6 *** * * *  5.0 ** ** ** ** 10 ** ** ** *   50   47 1025.3 30.28 1024.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402121954 070   6 *** 160 *** * * *  5.0 ** ** ** ** 10 ** ** ** *   50   48 ****** 30.26 1024.1 *** *** ***** ***** ***** ***** ** 
724940 23234 201402121956 070   6 *** 160 *** * * *  5.0 ** ** ** ** 10 ** ** ** *   50   49 1024.6 30.26 1024.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402122056 020   5 *** 160 *** * * *  6.0 ** ** ** ** 10 ** ** ** *   52   50 1024.1 30.24 1023.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402122156 030   5 *** 160 *** * * *  8.0 ** ** ** ** ** ** ** ** *   54   50 1023.4 30.22 1022.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402122256 310   8 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   50 1022.7 30.20 1022.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402122338 290  14 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   50 ****** 30.21 1022.4 *** *** ***** ***** ***** ***** ** 
724940 23234 201402122356 300  13 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   51 1022.9 30.21 1022.4  56  48  0.00 ***** ***** ***** ** 
724940 23234 201402130000 300  13 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   54   51 1022.9 ***** 1019.8  56  47 ***** ***** ***** ***** ** 
724940 23234 201402130056 290   8 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   50 1022.8 30.20 1022.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402130156 280  17 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   50 1022.9 30.21 1022.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402130256 280  13 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   50 1022.6 30.20 1022.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402130356 290   8 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   51 1022.6 30.20 1022.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402130456 300   9 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   51 1023.1 30.22 1022.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402130554 280   7 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   50 ****** 30.22 1022.8 *** *** ***** ***** ***** ***** ** 
724940 23234 201402130556 290   7 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   50 1023.1 30.21 1022.4  55  51  0.00 ***** ***** ***** ** 
724940 23234 201402130600 290   7 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   51   50 1023.1 ***** 1019.8  55  47 ***** ***** ***** ***** ** 
724940 23234 201402130656 270   6 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   51 1023.0 30.21 1022.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402130756 ***   0 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   51 1023.4 30.22 1022.8  56  46  0.00 ***** ***** ***** ** 
724940 23234 201402130759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  56 *** ***** *****  0.00 ***** ** 
724940 23234 201402130832 310   7 ***  11 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   52 ****** 30.22 1022.8 *** *** ***** ***** ***** ***** ** 
724940 23234 201402130856 300   6 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   51 1023.0 30.21 1022.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402130954 290   8 ***   4 *** * * *  8.0 ** ** ** ** ** ** ** ** *   52   52 ****** 30.20 1022.1 *** *** ***** ***** ***** ***** ** 
724940 23234 201402130956 290   8 ***   4 *** * * *  8.0 ** ** ** ** ** ** ** ** *   51   51 1022.7 30.20 1022.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402131056 280   7 ***   4 *** * * *  6.0 ** ** ** ** 10 ** ** ** *   51   51 1022.6 30.20 1022.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402131131 ***   0 *** 150 *** * * *  8.0 ** ** ** ** ** ** ** ** *   52   52 ****** 30.18 1021.4 *** *** ***** ***** ***** ***** ** 
724940 23234 201402131147 ***   0 ***   4 *** * * *  8.0 ** ** ** ** ** ** ** ** *   52   52 ****** 30.18 1021.4 *** *** ***** ***** ***** ***** ** 
724940 23234 201402131156 ***   0 ***   4 *** * * *  8.0 ** ** ** ** ** ** ** ** *   51   51 1022.2 30.19 1021.7  53  51  0.00 ***** ***** ***** ** 
724940 23234 201402131200 ***   0 *** *** BKN * * *  7.5 ** ** ** ** ** ** ** ** *   51   51 1022.2 ***** 1019.2  56  51 ***** ***** ***** ***** ** 
724940 23234 201402131256 160   5 ***   4 *** * * *  7.0 ** ** ** ** ** ** ** ** *   51   51 1022.5 30.20 1022.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402131335 170   6 ***   4 *** * * *  2.5 ** ** ** ** 10 ** ** ** *   52   52 ****** 30.20 1022.1 *** *** ***** ***** ***** ***** ** 
724940 23234 201402131356 160   6 ***   4 *** * * *  2.0 ** ** ** ** 10 ** ** ** *   51   51 1022.6 30.20 1022.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402131444 130   6 ***   4 *** * * *  3.0 ** ** ** ** 10 ** ** ** *   50   50 ****** 30.18 1021.4 *** *** ***** ***** ***** ***** ** 
724940 23234 201402131456 130   6 ***   4 *** * * *  2.0 ** ** ** ** 10 ** ** ** *   50   50 1022.2 30.19 1021.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402131500 140   5 ***   4 *** * * *  0.8 ** ** ** ** 10 ** ** ** *   50   50 ****** 30.19 1021.7 *** *** ***** ***** ***** ***** ** 
724940 23234 201402131519 ***   0 ***   2 OBS * * *  0.3 ** ** ** ** 30 ** ** ** *   50   50 ****** 30.19 1021.7 *** *** ***** ***** ***** ***** ** 
724940 23234 201402131556 160   5 ***   2 OBS * * *  0.3 ** ** ** ** 30 ** ** ** *   50   50 1022.3 30.19 1021.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402131641 120   5 ***   2 *** * * *  0.5 ** ** ** ** 30 ** ** ** *   52   52 ****** 30.18 1021.4 *** *** ***** ***** ***** ***** ** 
724940 23234 201402131654 120   6 ***   2 *** * * *  1.0 ** ** ** ** 10 ** ** ** *   52   52 ****** 30.16 1020.7 *** *** ***** ***** ***** ***** ** 
724940 23234 201402131656 130   6 ***   2 *** * * *  1.0 ** ** ** ** 10 ** ** ** *   51   51 1021.3 30.16 1020.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402131714 ***   0 ***   2 *** * * *  3.0 ** ** ** ** 10 ** ** ** *   52   52 ****** 30.19 1021.7 *** *** ***** ***** ***** ***** ** 
724940 23234 201402131754 040   5 *** 160 *** * * *  4.0 ** ** ** ** 10 ** ** ** *   52   52 ****** 30.21 1022.4 *** *** ***** ***** ***** ***** ** 
724940 23234 201402131756 040   3 *** 160 *** * * *  4.0 ** ** ** ** 10 ** ** ** *   52   52 1023.0 30.21 1022.4  53  50  0.00 ***** ***** ***** ** 
724940 23234 201402131800 040   3 *** *** BKN * * *  3.8 10 ** ** ** ** ** ** ** *   52   52 1023.0 ***** 1019.8  53  48 ***** ***** ***** ***** ** 
724940 23234 201402131842 060   3 *** 722 SCT * * *  0.3 ** ** ** ** 30 ** ** ** *   52   52 ****** 30.23 1023.1 *** *** ***** ***** ***** ***** ** 
724940 23234 201402131856 050   5 *** 722 SCT * * *  0.5 ** ** ** ** 30 ** ** ** *   51   51 1023.6 30.23 1023.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402131956 060   5 *** 160 *** * * *  0.5 ** ** ** ** 30 ** ** ** *   51   51 1023.0 30.21 1022.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402132014 070   3 *** 160 *** * * *  2.0 ** ** ** ** 10 ** ** ** *   52   52 ****** 30.20 1022.1 *** *** ***** ***** ***** ***** ** 
724940 23234 201402132054 ***   0 *** 160 *** * * *  4.0 ** ** ** ** 10 ** ** ** *   54   54 ****** 30.17 1021.1 *** *** ***** ***** ***** ***** ** 
724940 23234 201402132056 ***   0 *** 160 *** * * *  4.0 ** ** ** ** 10 ** ** ** *   53   53 1021.8 30.18 1021.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402132108 ***   0 *** 160 *** * * *  8.0 ** ** ** ** ** ** ** ** *   54   54 ****** 30.17 1021.1 *** *** ***** ***** ***** ***** ** 
724940 23234 201402132134 ***   0 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   54 ****** 30.16 1020.7 *** *** ***** ***** ***** ***** ** 
724940 23234 201402132156 040   3 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   54 1020.5 30.14 1020.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402132256 300  10 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   65   57 1020.2 30.13 1019.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402132356 290  10 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   67   57 1019.8 30.12 1019.4  67  51  0.00 ***** ***** ***** ** 
724940 23234 201402140000 290  10 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   67   57 1019.8 ***** 1016.8  67  51 ***** ***** ***** ***** ** 
724940 23234 201402140056 290  10 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   56 1019.5 30.11 1019.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402140156 280  15 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   56 1019.9 30.12 1019.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402140256 290  13 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   60   55 1019.5 30.11 1019.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402140356 280  15 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   55 1019.4 30.11 1019.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402140456 290  13 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   55 1019.9 30.12 1019.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402140556 280  13 *** 200 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   58   55 1020.2 30.13 1019.7  66  51  0.00 ***** ***** ***** ** 
724940 23234 201402140656 290   8 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   55 1019.9 30.12 1019.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402140756 280  10 *** 120 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   55 1021.0 30.15 1020.4  67  50  0.00 ***** ***** ***** ** 
724940 23234 201402140759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  67 *** ***** *****  0.00 ***** ** 
724940 23234 201402140856 280   7 *** 120 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   54 1021.0 30.15 1020.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402140956 310   6 *** 120 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   54 1020.6 30.14 1020.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402141056 310   3 ***  10 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   54 1020.6 30.14 1020.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201402141130 ***   0 ***   7 *** * * *  3.0 ** ** ** ** 10 ** ** ** *   57   55 ****** 30.14 1020.1 *** *** ***** ***** ***** ***** ** 
724940 23234 201402141150 ***   0 ***   6 *** * * *  2.0 ** ** ** ** 10 ** ** ** *   55   55 ****** 30.14 1020.1 *** *** ***** ***** ***** ***** ** 
724940 23234 201402141156 ***   0 ***   3 *** * * *  1.8 ** ** ** ** 10 ** ** ** *   56   55 1020.7 30.14 1020.1  58  56  0.00 ***** ***** ***** ** 
724940 23234 201402141200 ***   0 *** *** OVC * * *  1.8 10 ** ** ** ** ** ** ** *   56   55 1020.7 ***** 1017.5  67  56 ***** ***** ***** ***** ** 
724940 23234 201402141232 ***   0 ***   3 *** * * *  2.0 ** ** ** ** 10 ** ** ** *   55   55 ****** 30.15 1020.4 *** *** ***** ***** ***** ***** ** 
